Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ESTAR:Zone Operative Temperature [C](Hourly),JANTAR:Zone Operative Temperature [C](Hourly),ESCRITORIO:Zone Operative Temperature [C](Hourly),QUARTO1:Zone Operative Temperature [C](Hourly),QUARTO2:Zone Operative Temperature [C](Hourly),EXERCICIO:Zone Operative Temperature [C](Hourly),GARAGEM:Zone Operative Temperature [C](Hourly),LAVAND:Zone Operative Temperature [C](Hourly) 
 04/17  04:00:00,14.291666666666666,18.950425485893346,19.34405084049361,19.577871918599955,19.80219060516831,19.62372618070661,20.05068054129701,18.05078890503595,18.615141211171449 
 04/17  05:00:00,14.208333333333334,18.85286681578446,19.253164448574635,19.480119553042767,19.811821176159915,19.678687042859499,20.111357027764777,17.97373062565175,18.470678976717858 
 04/17  06:00:00,14.0,18.7089572907892,19.13021115282203,19.379015326078134,19.611698114447717,19.62921821208566,20.116076243877637,17.803155868494128,18.313273875939907 
 04/17  07:00:00,14.0,18.63252733924065,19.047768614496197,19.303032003619966,19.757277206198965,19.484029627803439,20.070050290875615,17.76627971049057,18.21026739998247 
 04/17  08:00:00,14.583333333333334,18.87887553479128,19.14493855005328,19.286756926467715,19.67769231988434,19.473166900124153,19.954642817684637,18.44194349773974,18.287584842457897 
 04/17  09:00:00,15.0,19.078860865970645,19.287852356613106,19.305190472526168,19.58338737566798,19.268423390152625,20.090065900839205,18.92783148541245,18.463788438984805 
 04/17  10:00:00,15.291666666666666,19.403796378862315,19.48309632882569,19.36215051790172,19.612657291552329,19.319502700847463,20.133010632204749,19.585470777300416,18.744606362004597 
 04/17  11:00:00,16.375,20.16259708337591,19.912447034994199,19.518406125869036,19.772686788187938,19.538548006997489,20.207610369270559,20.70358370279092,19.303985133468577 
 04/17  12:00:00,17.583333333333333,20.562005457352045,20.17510900051626,19.707962861508798,19.964473313751396,19.79782572393837,20.51762397387344,21.472465167722676,19.976158400816375 
 04/17  13:00:00,18.583333333333333,20.736178869328048,20.36529282189203,19.98154735248593,20.12476692035513,20.009100828604795,20.718454518821046,22.04320831239848,20.364729864027983 
 04/17  14:00:00,19.0,20.826042414027385,20.54680509828191,20.157069316528316,20.273868148289926,20.220199004576846,20.8722601660378,22.229958105021024,20.858923667409877 
 04/17  15:00:00,19.0,20.93400794766428,20.783251862162808,20.768317920440308,20.345301095296127,20.356479614267326,21.726196876907836,22.179629082993065,21.119364708742773 
 04/17  16:00:00,19.583333333333333,21.196097026135829,20.993673023650648,21.119383711585319,20.54795155290458,20.525425659545435,22.01447269573516,22.073485109823264,21.405395667490045 
 04/17  17:00:00,20.0,21.506978705812214,21.33013060242394,21.348170524303059,20.59159675592534,20.55621901780765,22.169932954485068,21.68839650446748,21.299175339771954 
