Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ESTAR:Zone Operative Temperature [C](Hourly),JANTAR:Zone Operative Temperature [C](Hourly),ESCRITORIO:Zone Operative Temperature [C](Hourly),QUARTO1:Zone Operative Temperature [C](Hourly),QUARTO2:Zone Operative Temperature [C](Hourly),EXERCICIO:Zone Operative Temperature [C](Hourly),GARAGEM:Zone Operative Temperature [C](Hourly),LAVAND:Zone Operative Temperature [C](Hourly) 
 01/02  12:00:00,23.75,26.705233273667117,26.061777396039884,25.82929290152587,26.004009050243167,26.199065736999008,27.740080464692228,28.530410361088128,25.934565281252249 
 01/02  13:00:00,25.75833333333334,27.59911551511267,27.04519299676748,26.473437819574128,26.610743844635395,26.809076850908214,28.364434312262178,29.532062158540176,26.920725023434718 
 01/02  14:00:00,26.708333333333333,28.315569152801996,27.623615375246798,26.853011983716859,26.972918666927567,27.275844783010475,28.884946058033177,30.272040876800998,27.931149823018598 
 01/02  15:00:00,25.833333333333333,28.440654299040977,27.630244539786287,27.432747933788748,27.063483596748516,27.219333997092709,29.432572082095097,30.200896516172564,28.41665025809299 
 01/02  16:00:00,24.825,27.639259820172574,26.994038157740904,27.350466747961478,26.946521440504836,26.788442779542878,29.22632183175412,29.302900260834759,28.232268211416796 
 01/02  17:00:00,24.875,27.422527288324234,27.427959756469496,27.642512388398474,27.113089392183686,26.773264268493774,29.338345571355217,28.692371771387788,28.49911930403999 
 01/02  18:00:00,23.25,26.716379500358724,26.740728129076087,27.222404510031095,26.68779538883931,26.135714692799757,28.704272739472349,27.507308035627746,27.72800465923795 
 01/02  19:00:00,21.358333333333336,25.410283150240287,25.231674192128439,26.624608614212275,25.938807604252096,25.190353456818128,27.998520589098204,25.764521040478696,26.38837778796125 
 01/02  20:00:00,20.375,24.610811798177719,24.52412824250183,26.266139253478316,25.528549744533519,24.66997727684057,27.455070940482618,24.573531216710234,25.528676001877718 
 01/02  21:00:00,20.0,24.337552879019574,24.408102866596925,26.101520672476828,25.329578537200239,24.52839576718203,27.16176238078479,23.926132204770484,25.03643961617944 
 01/02  22:00:00,19.416666666666669,24.055833919845175,24.11713848318914,25.81887462047165,25.043995962152207,24.285449873553249,26.801728419538639,23.416533545493605,24.520389015038334 
 01/02  23:00:00,19.0,23.253928941545156,23.36614153889605,25.002495622539013,25.022329467762245,24.084017211764054,25.685288356970248,22.96532663925539,24.088632700328558 
 01/02  24:00:00,18.416666666666669,22.9297332469382,23.20921764252212,24.60468673149549,24.759870443879334,23.99541724646456,25.18031526210215,22.49375317539928,23.574976503566444 
 01/03  01:00:00,18.408333333333336,22.83074809672624,23.183173382271055,24.40365900837146,24.583026287471929,23.92348450501524,24.928031129879089,22.195926408593537,23.299064771613087 
 01/03  02:00:00,18.291666666666669,22.923174879548758,23.046941163595365,24.201150077129275,24.42285980405839,24.039371601068458,24.665134956312639,21.965411466389189,22.996329841113384 
 01/03  03:00:00,18.0,22.732379301350105,22.7996360875663,23.940716163268676,24.208891596365225,23.917540011408538,24.366706665475676,21.657560059760944,22.654588786858665 
 01/03  04:00:00,17.883333333333334,22.531972852923745,22.602724451872445,23.728643941046188,24.032994433036547,23.77358367267696,24.12800218080336,21.430169878544466,22.377202920154344 
 01/03  05:00:00,18.5,22.488255083991097,22.65800063133594,23.711702943467004,24.050030058298913,23.807527037547844,24.139124575797636,21.44514818645968,22.381204199832344 
 01/03  06:00:00,18.416666666666669,22.437886756484617,22.616810730282265,23.540168443584326,23.900934617210934,23.731117323867193,24.00499633549768,21.438101976447475,22.177165028688099 
 01/03  07:00:00,17.766666666666667,22.260807782351845,22.321503184779347,23.241409154217718,23.700675608259428,23.451433861420499,24.07545249412368,21.95591389955237,21.883597853420878 
 01/03  08:00:00,17.833333333333333,22.798839100291038,22.348395119391645,23.186460827914087,23.694355217977518,23.44311295089425,24.710224610186985,23.6024447295173,21.9541236340015 
 01/03  09:00:00,18.583333333333333,23.619654306972554,22.839043200308625,23.350658008705083,23.641376728573403,23.661454186038868,25.45551448461769,25.463968290807374,22.333935650751795 
 01/03  10:00:00,19.758333333333334,24.024084969651669,23.334319199815494,23.66291871193045,23.934405557749885,23.90529548154599,26.062613577437717,26.50406861996205,22.918657626741007 
 01/03  11:00:00,21.291666666666669,24.47634105928887,23.88411399755971,24.122160911716276,24.37329942327695,24.22944433842169,26.530421224973968,26.90558533373512,23.684692267348145 
 01/03  12:00:00,22.0,25.032296496586615,24.3784718461003,24.45649262486741,24.675211239013178,24.587843548812129,26.63714007996754,27.171537448612399,24.201789376195977 
 01/03  13:00:00,22.583333333333333,25.480768700208505,24.89455022910415,24.729151454533136,24.913080284410485,24.790590232997578,26.756129251937794,27.439757130444577,24.678779288599065 
 01/03  14:00:00,23.583333333333333,26.203060040064288,25.59325971548958,25.137318055153359,25.28662167666445,25.270472071325924,27.22213032822259,28.087658517083999,25.663558949424613 
