Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ESTAR:Zone Operative Temperature [C](Hourly),JANTAR:Zone Operative Temperature [C](Hourly),ESCRITORIO:Zone Operative Temperature [C](Hourly),QUARTO1:Zone Operative Temperature [C](Hourly),QUARTO2:Zone Operative Temperature [C](Hourly),EXERCICIO:Zone Operative Temperature [C](Hourly),GARAGEM:Zone Operative Temperature [C](Hourly),LAVAND:Zone Operative Temperature [C](Hourly) 
 06/06  17:00:00,17.416666666666669,19.69687987347424,19.86680909914024,19.991979084671838,19.036684419267787,19.143737184223168,19.513949164064909,19.179022254031684,21.16196225023852 
 06/06  18:00:00,15.833333333333334,19.430799097552865,19.576441067784179,19.773474985599554,18.879143706009989,18.863673623994865,19.277356834969198,18.148984991786759,20.524913109623517 
 06/06  19:00:00,12.666666666666666,19.182683181730899,19.263640024931065,19.483749915147454,18.499423924654335,18.337125208535086,19.101507721294835,17.182150802447329,19.89497072815131 
 06/06  20:00:00,9.833333333333334,18.923617842721474,19.016128313480605,19.047837243388416,18.02031037297912,17.682556409507965,18.737141092481389,16.29169394899993,19.350821455836195 
 06/06  21:00:00,9.0,18.57976483081177,18.686639969620086,18.774887783877888,17.554037366067399,17.10500965253239,18.46601917582932,15.687254904837618,18.573066177313419 
 06/06  22:00:00,8.416666666666666,18.226145496808625,18.268713214786616,18.58201480276149,17.165509621831807,16.626548097236709,18.353945842944353,15.294119700929514,17.912150761283848 
 06/06  23:00:00,8.0,16.92423217574161,16.913487723934386,17.23704638490644,17.38916623227194,16.594587818291548,16.901100354605377,14.917249289539642,17.294549913409175 
 06/06  24:00:00,6.833333333333333,16.149350217890647,16.12348765082621,16.410376142930294,17.12706736933916,16.27185649041414,16.199943658497518,14.510995917955077,16.680797224155204 
 06/07  01:00:00,6.408333333333335,15.70874937211554,15.659224089053938,15.920049955750836,16.609916439473407,15.745327376565783,15.780509995588782,14.108494714417569,16.128412954754276 
 06/07  02:00:00,6.291666666666667,15.373060771431327,15.290097974859691,15.481670706223957,16.241284136357739,15.334365012428814,15.416968892145647,13.856549029002247,15.64288457868077 
 06/07  03:00:00,5.416666666666667,15.037212554447003,14.913353133448942,15.056259458672387,15.88955463900003,14.936449347144967,15.04650681739384,13.57613795005276,15.160090203728509 
 06/07  04:00:00,5.0,14.757701183768243,14.604190336233208,14.668705531810304,15.576073944905085,14.583964672577246,14.711203998369584,13.362861107617344,14.746474833510474 
 06/07  05:00:00,4.416666666666667,14.449356479000194,14.284032533198797,14.288395985344444,15.261982462054745,14.23867453130199,14.37307837588024,13.09510743900099,14.317050452765863 
 06/07  06:00:00,4.0,14.15041966947294,13.975154825743284,13.923110204198615,14.961536514775505,13.903820526359091,14.045455106415084,12.81794566121266,13.916819558557246 
 06/07  07:00:00,4.875,13.920059603887708,13.758212692052716,13.61817988637934,14.812138886717792,13.730177073701372,13.798328021067313,12.663044336591027,13.62055051466782 
 06/07  08:00:00,5.791666666666667,13.909132344134619,13.65688054871376,13.386909362435821,14.638990198690705,13.572066005122295,13.64593041898612,12.918809331652695,13.442421683442765 
 06/07  09:00:00,7.166666666666667,14.494258578843058,13.89080178524767,13.33021725441615,14.152813755321385,13.188208917451503,13.722615588852657,14.423109897422633,13.57262499814919 
 06/07  10:00:00,8.700000000000001,15.415043387953716,14.42412865876605,13.54363665322681,14.218548888278292,13.350177921970504,13.98729113515507,16.64034298620473,14.069664203238397 
 06/07  11:00:00,10.25,16.477062214633127,15.186870529601606,14.039217014668808,14.502791568108349,13.769932552629692,14.417435328097886,18.772868820103225,14.966049791495971 
 06/07  12:00:00,11.583333333333334,16.793560982681215,15.777707334497507,14.716801510510658,14.938168168036434,14.343378292374008,14.95850943560213,18.5982322551415,15.87097502884997 
 06/07  13:00:00,13.108333333333335,17.044768749227147,16.28415208601466,15.330619729997466,15.422613518731375,14.992596333681048,15.49836205832482,18.400718844867833,16.667129544339699 
 06/07  14:00:00,15.125,17.305292647662186,16.783824863293149,15.911904120109418,15.908919315586476,15.626687487536643,16.051285105475544,18.452579750167627,17.41592785374672 
 06/07  15:00:00,16.583333333333333,18.11202112198304,17.72334211179786,17.194793386705486,16.3118812317765,16.169730220750194,18.03535056834501,18.634829444842166,17.932020571065566 
 06/07  16:00:00,17.583333333333333,18.565037149694459,18.32611166528732,17.962894025229578,16.795842800918128,16.772986225803249,18.615444620311704,18.65452079949404,18.62417723303494 
